question,context,ideal_answer,answer,blue score,meteor score,rouge score,SentenceSim score,SimHash score,perplexity score,bleurt score,F1 score,bert score
Find the cutoff score for successful completion of the exam,The exam had 100 multiple-choice questions with 4 options each,The cutoff score for successful completion of the exam is 75.,"100 * 4 = 400 points. So, the cutoff score is 400 / 100 * 100 = 400 points.",2.859954775869269e-155,0.1771428571428571,0.32,0.58102775,33,11.782182882319768,-0.7784905433654785,0.2727272727272727,0.5252208061840223
Generate a topic sentence to introduce the following text.,"Amidst increasing violence in the region, many civilians are fleeing their homes in search of safety.","Due to the escalating tensions and violence, countless civilians are being forced from their homes in fear for their lives.",Syrian Civil War: Civilians fleeing their homes,3.826213685375564e-155,0.1595744680851064,0.2222222222222222,0.50077444,22,18.75689400346815,-0.4416931867599487,0.2307692307692307,0.5042831152677536
Extract the positive integers from an array?,"arr = [5,-2,8,-7,3,-1,0,5]","[5, 8, 3, 5]","5 and 2 only. -7, 3, -1, 0 and 5 are all positive integers.",1.5793353670723594e-78,0.1666666666666666,0.3333333333333333,0.38816893,26,4.920937628966143,-1.0491268634796145,0.3333333333333333,0.5558523337046305
Compute the longest increasing subsequence of a given array?,"arr = [7, 10, 8, 11, 9, 5]","[7, 8, 9, 11]","[7, 8, 11, 9];[7, 8, 11, 9]",0.1883394862868398,0.4571330589849108,0.6666666666666666,0.8869053,27,4.54398764239077,-0.2249497026205063,0.7272727272727273,0.805618006932108
"Given two strings, check whether one string is a rotation of another?","s1 = ‘waterbottle’
s2 = ‘erbottlewat’","def isRotation(s1, s2):
    if len(s1) != len(s2):
        return False

    s3 = s1 + s1 
    return s3.find(s2) != -1",no s1 = s1  s2  s1  s2  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2  s1  s2 ,3.4970277269744648e-155,0.0968523002421307,0.2333333333333333,0.43131316,34,13.294298811678708,-0.3324914574623108,0.1090909090909091,0.555880259813332
"Given an array of integers, return the first repeating element.","arr = [3, 6, 7, 1, 4, 6, 7]",6,"6, 7]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]])]])])])])])])])]))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))",2.521227e-318,0.0027624309392265,0.6666666666666666,0.31913564,21,2.0,-0.7775174379348755,0.6666666666666666,0.1533473734535388
Find the two non-repeating elements in an array of repeating elements?,"arr = [2, 3, 7, 9, 11, 2, 3, 11]","7, 9","7, 9])))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))",2.6509424659605547e-106,0.0162496934020112,1.0,0.19955547,0,2.449489742783178,-0.7670187950134277,1.0,0.3093238483317456
Find the maximum profit that can be earned from a given sequence of transactions?,"arr = [100, 180, 260, 310, 40, 535, 695]",865,-100.25 - 100.25,0.0,0.0,0.0,0.20394225,25,2.0,-1.0484707355499268,0.0,0.41495252773165703
Paraphrase the following sentence,The scientists conducted a rigorous experiment,The scientists ran a thorough experiment.,The scientists conducted a rigorous experiment.. .,7.595569210207636e-155,0.4708860759493671,0.6666666666666666,0.81600034,16,6.5524928955937485,0.7354286909103394,0.5,0.6101629667811923
Develop a web-based application that does the following,Sorts images according to category,"This web-based application should use a database to store the images and associated categorization information. The application should allow users to upload images and assign tags to them. Additionally, there should be an interface which provides the ability to search and filter the images by tags. Lastly, the application should use computer vision techniques, like object detection and image classification, to sort the images into categories.",Sorts images according to category. Sorts images according to category.,9.721610260641449e-232,0.2923248626373627,0.1558441558441558,0.5463184,27,36.58107439860417,-0.7097734212875366,0.1176470588235294,0.511224091053009
Describe the pros and cons of the following policy,Providing free college education,"The pros of providing free college education include making education more accessible to individuals of all backgrounds, enhancing access to skilled professionals, providing equal opportunity for all, and boosting the economy. On the other hand, the drawbacks could include an increase in taxation and a greater burden on the government, an excessive influx of graduates in certain professions, a decrease in the quality of education, and an increased risk of overcrowding in certain universities.",Pros: It would be a good way to provide a good education to all students. Cons: It would be a good way to provide a good education to all students.,1.0733436726289332e-231,0.1799485861182519,0.2115384615384615,0.7304786,34,59.20878020800012,-0.6144925951957703,0.1573033707865168,0.4903338832987679
Design a post for a social media account to promote the following product,Fresh fruit smoothie,"Introducing our new and extra refreshing fruit smoothie! Made from only the freshest fruits, this smoothie is a delicious way to stay energized and get your daily dose of nutrients. Get yours today! #smoothie #fruitsmoothie #refreshing",Fresh fruit smoothie.. yumm!,3.011432221282152e-155,0.2061855670103093,0.0999999999999999,0.7410413,23,36.74742551154032,-0.915413498878479,0.1052631578947368,0.5736458698908488
Summarize the following article,https://www.nytimes.com/2010/07/05/business/global/05phone.html,"This article discusses mobile phones and their unprecedented influence on different aspects of the global economy. After analyzing data from several countries, the article found that mobile phones have enabled economic growth, improved access to financial services, and created a platform for innovation. Mobile phones have also helped reduce poverty and corruption, and have opened the door for new business models.",What is the article about?..?..,2.159154828327817e-155,0.0671140939597315,0.0606060606060606,0.17143542,36,43.04638618929931,-0.8798714876174927,0.0327868852459016,0.5242513634941794
Create a job description for the following role,Data Analytics Consultant,"We are looking for a data analytics consultant to support our operations. The consultant will develop strategies to understand, interpret, and act on data insights. The consultant should have experience in data visualization and dashboard development, machine learning, and communication of data insights to internal and external stakeholders. The ideal candidate will have excellent problem-solving skills, be detail-oriented, and be able to work confidently with stakeholders of varying levels.",Data Analytics Consultant: - Develops and implements data analytics solutions for clients. - Analyzes and interprets data to identify patterns and trends. - Develops and implements data visualization tools. - Develops and implements data analysis models. - Develops and implements data visualization tools.,4.065477122049173e-155,0.2019230769230769,0.3119266055045872,0.75766253,23,45.83885705683729,0.1078865975141525,0.2718446601941748,0.5727911130437311
Identify the correct order for the following commands,"pack, prepare, travel","The correct order is: prepare, pack, travel.",prepare to travel then pack up your things..,1.3165594234639305e-231,0.1630434782608695,0.3999999999999999,0.5135565,22,8.0,0.1136385947465896,0.4285714285714285,0.5733799457550048
Create a response for a customer's email about a refund issue.,"Dear [Company],

I recently purchased a product from your store and I'm disappointed with the quality. I would like to request a refund.","Dear [Customer],

Thank you for bringing this to our attention. We apologize for the issue with the product. We will process your refund request as soon as possible. Please let us know if we can help with anything else. Thank you for your understanding.  Kind regards, [Company]",[i][ii][iii],9.336117803135294e-232,0.1438848920863309,0.0,-0.012609759,30,48.0,-1.1992608308792114,0.0,0.4827292693985833
Summarize the given news article in one sentence.,"In the latest budget announcement, the Chancellor has promised to introduce a new employment allowance to help employees of small businesses.",The government has announced an employment allowance to help employees of small businesses in their most recent budget announcement.,(iii). a). b). c). d).,8.614911585158348e-232,0.0304878048780487,0.0,-0.0899263,38,20.000000000000004,-1.060150980949402,0.0,0.25854338333010674
Provide five adjectives that describe a particular animal.,Lion,"Regal, mighty, majestic, brave, intelligent.",solitary solitary solitary solitary,0.0,0.0,0.0,0.15085584,37,6.0,-1.294040322303772,0.0,0.302441343665123
Rearrange the words to create a complete sentence.,Underwater creatures are fascinating,Fascinating are underwater creatures.,Underwater creatures are fascinating..!..,9.711929667259896e-232,0.4641544117647058,1.0,0.95342875,13,4.728708045015879,0.8143123984336853,1.0,0.6377149820327759
Write a story that begins with the following sentence.,She opened the door to find a tall figure cloaked in shadows.,"She opened the door with a trembling hand, expecting to find her friend. Instead, a tall figure cloaked in shadows stood in the doorway. Startled by the unexpected presence, she stepped back and her heart pounded. The figure made no sound and stood still, seemingly lost in thought. She wanted to speak, but before she could utter a word, the figure stepped forward, revealing a single rose in its hand. Taking the rose, she felt an overwhelming sense of something unknown, something of which she could not explain.",She was walking home from work. She was a little late for her appointment. She was late for her appointment. She was late for her appointment.,2.551957832167334e-155,0.1608579088471849,0.1228070175438596,0.3784566,28,69.77138864944287,-1.0654293298721311,0.1176470588235294,0.5032192130883535
